"","id1","id2","genotypeOverlap","cageOverlap","Wedge","Sex","Block","infection","Wormy","InfDiff","Genotype","fullSib","SocAssoc","SocAssoc240","SocAssoc15","Num15","Denom15","SocAssoc2min","SocAssoc15feeder","SocAssoc15noF","SocAssoc1.15","SocAssoc2.15","Num15.2","Denom15.2","PCytDist","wbcStartJ","wbcMidJ","wbcJI","mbJI","CD4JI","CD8JI","BcellJI","combTcellJI","combTbloodJI"
"778","282","297",TRUE,FALSE,"Wedge 4","Female","Block 2","Both","Both","Same","C57",FALSE,0.67032967032967,0.769230769230769,0.472527472527473,43,91,0.241758241758242,0.923076923076923,0.292307692307692,0.484848484848485,0.46551724137931,27,58,4.82761305640192,0.24715162138475,0.393574297188755,0.736111111111111,0.481403882575757,0.937117225912188,0.943248172074877,0.947421821470299,0.935856739022757,0.710635210969518
"779","282","298",TRUE,FALSE,"Wedge 4","Female","Block 2","One","One","Different","C57",FALSE,0.62962962962963,0.731481481481482,0.518518518518518,56,108,0.296296296296296,0.962962962962963,0.37037037037037,0.696969696969697,0.44,33,75,4.41019594609375,0.134328358208955,0.320738874895046,0.663893510815308,0.540906045348257,0.886524809609255,0.942306875657971,0.809343389853262,0.865237591925346,0.625983558583003
"780","282","300",TRUE,FALSE,"Wedge 4","Female","Block 2","Both","Both","Same","C57",FALSE,0.662921348314607,0.741573033707865,0.460674157303371,41,89,0.269662921348315,0.884615384615385,0.285714285714286,0.363636363636364,0.517857142857143,29,56,3.59601170374834,0.198198198198198,0.336106489184692,0.913875598086124,0.516574011561934,0.894364607787369,0.971598723347684,0.995315521143611,0.921686938914564,0.458964999949166
"781","283","284",TRUE,TRUE,"Wedge 4","Female","Block 2","One","One","Different","C57",TRUE,0.542168674698795,0.614457831325301,0.457831325301205,38,83,0.204819277108434,0.888888888888889,0.25,0.419354838709677,0.480769230769231,25,52,NA,0.0525803310613438,0.222222222222222,0.655629139072848,0.499350486237233,0.931283059545729,0.976091686058385,0.900072286703113,0.949873613370924,0.482738736122501
"782","283","287",TRUE,FALSE,"Wedge 4","Female","Block 2","Neither","Neither","Same","C57",FALSE,0.49438202247191,0.606741573033708,0.415730337078652,37,89,0.168539325842697,0.923076923076923,0.206349206349206,0.516129032258065,0.362068965517241,21,58,NA,0.154981549815498,0.278829604130809,0.683501683501683,0.500602525387122,0.859619926332694,0.633610601985303,0.334787171782892,0.755134656778615,0.592817085542401
"783","283","288",TRUE,FALSE,"Wedge 4","Female","Block 2","One","One","Different","C57",FALSE,0.571428571428571,0.685714285714286,0.457142857142857,16,35,0.285714285714286,0.777777777777778,0.346153846153846,0.451612903225806,0.5,2,4,NA,0.18346957311535,0.225377107364685,0.73460537727667,0.227034864832992,0.854328494427784,0.89062550088835,0.952801378836124,0.870242335325681,0.668619497357745
"784","283","289",TRUE,FALSE,"Wedge 4","Female","Block 2","One","One","Different","C57",FALSE,0.510869565217391,0.565217391304348,0.380434782608696,35,92,0.25,0.884615384615385,0.181818181818182,0.366666666666667,0.387096774193548,24,62,NA,0.201438848920863,0.149861239592969,0.821493624772313,0.561812429648779,0.872524073467638,0.94833981545918,0.916679361874356,0.901404948381989,0.835666198385471
"785","283","291",TRUE,FALSE,"Wedge 4","Female","Block 2","Neither","Neither","Same","C57",FALSE,0.471264367816092,0.540229885057471,0.379310344827586,33,87,0.229885057471264,0.888888888888889,0.15,0.392857142857143,0.372881355932203,22,59,NA,0.0988593155893536,0.191681735985533,0.915708812260536,0.488322852029946,0.967487267618769,0.970878052715527,0.895805464624843,0.968072382521134,0.534742247301811
"786","283","292",TRUE,FALSE,"Wedge 4","Female","Block 2","One","Neither","Different","C57",FALSE,0.522222222222222,0.566666666666667,0.355555555555556,32,90,0.222222222222222,0.923076923076923,0.125,0.290322580645161,0.389830508474576,23,59,NA,0.104265402843602,0.338870431893688,0.814882032667877,0.0165172201979591,0.996291175358049,0.964138284788524,0.924687220404009,0.967820190984457,0.807965601932945
"787","283","294",TRUE,FALSE,"Wedge 4","Female","Block 2","Neither","Neither","Same","C57",FALSE,0.540229885057471,0.632183908045977,0.390804597701149,34,87,0.241379310344828,0.923076923076923,0.163934426229508,0.290322580645161,0.446428571428571,25,56,NA,0.0334316617502458,NA,0.669449081803005,0.442446535321197,0.89406270262364,0.9441285865125,0.963347484219409,0.915993184355199,0.489090500734998
"788","283","297",TRUE,FALSE,"Wedge 4","Female","Block 2","One","One","Different","C57",FALSE,0.466666666666667,0.555555555555556,0.344444444444444,31,90,0.222222222222222,0.923076923076923,0.109375,0.344827586206897,0.344262295081967,21,61,NA,0.284734133790738,0.220640569395018,0.654259718775848,0.428688891485724,0.895416663971812,0.989522860861403,0.925014681320022,0.933630191336532,0.60923424364607
"789","283","298",TRUE,FALSE,"Wedge 4","Female","Block 2","Neither","Neither","Same","C57",FALSE,0.453703703703704,0.537037037037037,0.333333333333333,36,108,0.268518518518519,0.851851851851852,0.160493827160494,0.363636363636364,0.32,24,75,NA,0.168498168498169,0.12206572769953,0.576044129235619,0.451922499199997,0.921466563901909,0.96157256473986,0.860554646107318,0.921450854841535,0.676630708120029
"790","283","300",TRUE,FALSE,"Wedge 4","Female","Block 2","One","One","Different","C57",FALSE,0.518072289156627,0.63855421686747,0.397590361445783,33,83,0.240963855421687,0.923076923076923,0.157894736842105,0.428571428571429,0.381818181818182,21,55,NA,0.13953488372093,0.223801065719361,0.796945193171608,0.564905864459474,0.93633727776825,0.96204181818609,0.945378895653714,0.920226174353069,0.868594712403005
"791","284","287",TRUE,FALSE,"Wedge 4","Female","Block 2","One","One","Different","C57",FALSE,0.593406593406593,0.681318681318681,0.461538461538462,42,91,0.285714285714286,0.888888888888889,0.28125,0.545454545454545,0.413793103448276,24,58,7.29845752316262,0.170173833485819,0.0713596914175506,0.943634596695821,0.36600068038404,0.917872249925908,0.637164068396784,0.29899368177148,0.79003839978376,0.731491486139299
"792","284","288",TRUE,FALSE,"Wedge 4","Female","Block 2","Both","Both","Same","C57",FALSE,0.777777777777778,0.777777777777778,0.638888888888889,23,36,0.305555555555556,0.875,0.571428571428571,0.65625,0.5,2,4,3.59252920811952,0.188405797101449,0.380566801619433,0.787310098302055,0.418330819109837,0.909746647567766,0.911388571307032,0.944727284668851,0.909399223463812,0.661868396212614
"793","284","289",TRUE,FALSE,"Wedge 4","Female","Block 2","Both","Both","Same","C57",FALSE,0.59375,0.635416666666667,0.479166666666667,46,96,0.1875,0.96,0.309859154929577,0.633333333333333,0.409090909090909,27,66,7.17129461559355,0.20627802690583,0.123827392120075,0.79372197309417,0.446016473480801,0.914693526077079,0.956587059605459,0.973323779474996,0.918129196314275,0.468855848413552
"794","284","291",TRUE,FALSE,"Wedge 4","Female","Block 2","One","One","Different","C57",FALSE,0.582417582417582,0.637362637362637,0.461538461538462,42,91,0.296703296703297,0.923076923076923,0.276923076923077,0.516129032258065,0.433333333333333,26,60,NA,0.048780487804878,0.062015503875969,0.628664495114006,0.640811315792359,0.962600728557236,0.972808758850282,0.805784132887745,0.966573047761587,0.794658175803576
"795","284","292",TRUE,FALSE,"Wedge 4","Female","Block 2","Both","One","Same","C57",FALSE,0.612903225806452,0.645161290322581,0.473118279569892,44,93,0.236559139784946,0.923076923076923,0.298507462686567,0.5625,0.426229508196721,26,61,6.62002243528298,0.0787704130643612,0.452012383900929,0.555209953343701,0.0160085387642359,0.927824495340138,0.983691635679671,0.834093710909,0.946830224176276,0.475103303608997
"796","284","294",TRUE,FALSE,"Wedge 4","Female","Block 2","One","One","Different","C57",FALSE,0.696629213483146,0.730337078651685,0.49438202247191,44,89,0.123595505617978,0.884615384615385,0.333333333333333,0.625,0.421052631578947,24,57,NA,0.0506822612085771,NA,0.939864209505335,0.355913501725119,0.940694868092747,0.967265198252925,0.866960555374118,0.952971782457965,0.791272653269158
"797","284","297",TRUE,FALSE,"Wedge 4","Female","Block 2","Both","Both","Same","C57",FALSE,0.541666666666667,0.604166666666667,0.427083333333333,41,96,0.229166666666667,0.851851851851852,0.260869565217391,0.5625,0.359375,23,64,4.39590046760115,0.289136013686912,0.376623376623377,0.964636542239686,0.40631663178122,0.961424406289716,0.970676904117284,0.953397301832584,0.962101018017035,0.760741316032146
"798","284","298",TRUE,FALSE,"Wedge 4","Female","Block 2","One","One","Different","C57",FALSE,0.554545454545455,0.627272727272727,0.463636363636364,51,110,0.254545454545455,0.888888888888889,0.325301204819277,0.666666666666667,0.376623376623377,29,77,5.28759306330271,0.17351598173516,0.268398268398268,0.879699248120301,0.360410672893746,0.959021014286271,0.978869297462367,0.78057123169453,0.925401144519505,0.650640923990391
"799","284","300",TRUE,FALSE,"Wedge 4","Female","Block 2","Both","Both","Same","C57",FALSE,0.602272727272727,0.693181818181818,0.477272727272727,42,88,0.215909090909091,0.96,0.285714285714286,0.6,0.413793103448276,24,58,4.88943623932997,0.0988593155893535,0.34983498349835,0.715265866209262,0.455788805180924,0.964544118115788,0.970900910614545,0.919172587806122,0.939259632812746,0.477550614479829
"800","287","288",TRUE,TRUE,"Wedge 4","Female","Block 2","One","One","Different","C57",TRUE,0.914285714285714,0.914285714285714,0.6,21,35,0.4,0.777777777777778,0.538461538461538,0.612903225806452,0.5,2,4,5.52636800004855,0.0897803247373448,0.420221169036335,0.813236627379873,0.230247650062779,0.874684284037585,0.667092345312541,0.316168344446756,0.752988482446445,0.834402057389964
"801","287","289",TRUE,TRUE,"Wedge 4","Female","Block 2","One","One","Different","C57",FALSE,0.670103092783505,0.701030927835051,0.536082474226804,52,97,0.298969072164948,0.884615384615385,0.408450704225352,0.67741935483871,0.46969696969697,31,66,6.27226126638406,0.0563654033041788,0.154981549815498,0.824817518248175,0.547534081194509,0.872430276945077,0.667449582134655,0.299442648646649,0.747483073333224,0.627239352994268
"802","287","291",TRUE,FALSE,"Wedge 4","Female","Block 2","Neither","Neither","Same","C57",FALSE,0.608695652173913,0.684782608695652,0.41304347826087,38,92,0.25,0.888888888888889,0.215384615384615,0.451612903225806,0.39344262295082,24,61,NA,0.1998199819982,0.106060606060606,0.668056713928274,0.428327081877191,0.88863907754818,0.653567876561212,0.38286720832207,0.780482653223553,0.866513057471652
"803","287","292",TRUE,FALSE,"Wedge 4","Female","Block 2","One","Neither","Different","C57",FALSE,0.739130434782609,0.782608695652174,0.510869565217391,47,92,0.293478260869565,0.923076923076923,0.348484848484849,0.645161290322581,0.442622950819672,27,61,6.35064289920287,0.2174688057041,0.467432950191571,0.58102766798419,0.0213862791582522,0.856413057308511,0.643685260918408,0.370579908299724,0.760395432129879,0.643868683971452
"804","287","294",TRUE,FALSE,"Wedge 4","Female","Block 2","Neither","Neither","Same","C57",FALSE,0.688172043010753,0.752688172043011,0.494623655913978,46,93,0.258064516129032,0.923076923076923,0.328358208955224,0.612903225806452,0.435483870967742,27,62,NA,0.136067101584343,NA,0.98019801980198,0.507943156173002,0.897288974795257,0.638325457220783,0.351285441186554,0.760298906191919,0.784223707216545
"805","287","297",TRUE,FALSE,"Wedge 4","Female","Block 2","One","One","Different","C57",FALSE,0.614583333333333,0.6875,0.447916666666667,43,96,0.239583333333333,0.923076923076923,0.271428571428571,0.548387096774194,0.4,26,65,4.99834779630819,0.153277931671283,0.393574297188755,0.956947162426615,0.489506764491398,0.917741410737803,0.640667811042707,0.319438663532829,0.7829038503694,0.880439312064021
